nome,distancia,motion,gauss
50_diag_0035.jpg,50,2,0
50_diag_0308.jpg,50,2,0
50_diag_0420.jpg,50,2,0
50_diag_0196.jpg,50,2,0
50_diag_0117.jpg,50,2,0
50_diag_0040.jpg,50,2,0
50_diag_0462.jpg,50,2,0
50_diag_0499.jpg,50,2,0
50_diag_0380.jpg,50,2,0
50_diag_0219.jpg,50,2,0
50_diag_0471.jpg,50,2,0
50_diag_0291.jpg,50,2,0
50_diag_0397.jpg,50,2,0
50_diag_0269.jpg,50,2,0
50_diag_0113.jpg,50,2,0
50_diag_0088.jpg,50,2,0
50_diag_0158.jpg,50,2,0
50_diag_0262.jpg,50,2,0
50_diag_0083.jpg,50,2,0
50_diag_0241.jpg,50,2,0
50_diag_0021.jpg,50,2,0
50_diag_0395.jpg,50,2,0
50_diag_0215.jpg,50,2,0
50_diag_0221.jpg,50,2,0
50_diag_0437.jpg,50,2,0
50_diag_0292.jpg,50,2,0
50_diag_0276.jpg,50,2,0
50_diag_0052.jpg,50,2,0
50_diag_0493.jpg,50,2,0
50_diag_0383.jpg,50,2,0
50_diag_0202.jpg,50,2,0
50_diag_0429.jpg,50,2,0
50_diag_0475.jpg,50,2,0
50_diag_0151.jpg,50,2,0
50_std_0144.jpg,50,0,6
50_std_0137.jpg,50,0,4
50_std_0498.jpg,50,0,1
50_std_0019.jpg,50,0,4
50_std_0412.jpg,50,0,1
50_std_0454.jpg,50,0,6
50_std_0272.jpg,50,0,6
50_std_0163.jpg,50,0,3
50_std_0055.jpg,50,0,6
50_std_0229.jpg,50,0,2
50_std_0161.jpg,50,0,3
50_std_0275.jpg,50,0,1
50_std_0451.jpg,50,0,6
50_std_0443.jpg,50,0,5
50_std_0385.jpg,50,0,4
50_std_0057.jpg,50,0,2
50_std_0415.jpg,50,0,6
50_std_0382.jpg,50,0,1
50_std_0399.jpg,50,0,5
50_std_0190.jpg,50,0,1
50_std_0290.jpg,50,0,3
50_std_0457.jpg,50,0,5
50_std_0339.jpg,50,0,6
50_std_0080.jpg,50,0,2
50_std_0102.jpg,50,0,3
50_std_0012.jpg,50,0,1
50_std_0047.jpg,50,0,5
50_std_0362.jpg,50,0,6
50_std_0444.jpg,50,0,3
50_std_0441.jpg,50,0,6
50_std_0246.jpg,50,0,4
50_std_0068.jpg,50,0,1
50_std_0038.jpg,50,0,3
50_std_0182.jpg,50,0,1
50_std_0481.jpg,50,0,3
50_std_0250.jpg,50,0,6
50_std_0050.jpg,50,0,2
50_std_0011.jpg,50,0,3
50_std_0328.jpg,50,0,4
50_std_0217.jpg,50,0,5
50_std_0034.jpg,50,0,2
50_std_0165.jpg,50,0,6
50_std_0442.jpg,50,0,1
50_std_0367.jpg,50,0,2
50_std_0024.jpg,50,0,4
50_std_0447.jpg,50,0,2
50_std_0346.jpg,50,0,1
50_std_0401.jpg,50,0,4
50_std_0206.jpg,50,0,1
50_std_0483.jpg,50,0,4
50_std_0390.jpg,50,0,4
50_std_0030.jpg,50,0,2
50_std_0495.jpg,50,0,1
50_std_0220.jpg,50,0,4
50_std_0432.jpg,50,0,6
50_std_0485.jpg,50,0,4
50_std_0188.jpg,50,0,6
50_std_0240.jpg,50,0,0
50_std_0424.jpg,50,0,0
50_std_0062.jpg,50,0,0
50_std_0096.jpg,50,0,0
50_std_0084.jpg,50,0,0
50_std_0455.jpg,50,0,0
50_std_0095.jpg,50,0,0
50_std_0170.jpg,50,0,0
50_std_0045.jpg,50,0,0
50_std_0463.jpg,50,0,0
50_std_0134.jpg,50,0,0
50_std_0335.jpg,50,0,0
50_std_0410.jpg,50,0,0
50_std_0090.jpg,50,0,0
50_std_0091.jpg,50,0,0
50_std_0171.jpg,50,0,0
50_std_0434.jpg,50,0,0
50_std_0307.jpg,50,0,0
50_std_0041.jpg,50,0,0
50_std_0284.jpg,50,0,0
50_std_0304.jpg,50,0,0
50_std_0149.jpg,50,0,0
50_std_0138.jpg,50,0,0
50_std_0029.jpg,50,0,0
50_std_0178.jpg,50,0,0
50_std_0223.jpg,50,0,0
50_std_0077.jpg,50,0,0
50_std_0106.jpg,50,0,0
50_std_0256.jpg,50,0,0
50_std_0303.jpg,50,0,0
50_std_0230.jpg,50,0,0
50_std_0085.jpg,50,0,0
50_std_0248.jpg,50,0,0
50_std_0010.jpg,50,0,0
50_std_0386.jpg,50,0,0
50_std_0198.jpg,50,0,0
50_std_0072.jpg,50,0,0
50_std_0361.jpg,50,0,0
50_std_0459.jpg,50,0,0
50_std_0416.jpg,50,0,0
50_std_0402.jpg,50,0,0
50_std_0208.jpg,50,0,0
50_std_0245.jpg,50,0,0
50_std_0296.jpg,50,0,0
50_std_0364.jpg,50,0,0
50_std_0301.jpg,50,0,0
50_std_0425.jpg,50,0,0
50_std_0417.jpg,50,0,0
50_std_0281.jpg,50,0,0
50_std_0027.jpg,50,0,0
50_std_0207.jpg,50,0,0
50_std_0358.jpg,50,0,0
50_std_0387.jpg,50,0,0
50_std_0422.jpg,50,0,0
50_std_0398.jpg,50,0,0
50_std_0074.jpg,50,0,0
50_std_0319.jpg,50,0,0
50_std_0330.jpg,50,0,0
50_std_0427.jpg,50,0,0
50_std_0014.jpg,50,0,0
50_std_0199.jpg,50,0,0
50_std_0100.jpg,50,0,0
50_std_0104.jpg,50,0,0
50_std_0347.jpg,50,0,0
50_std_0213.jpg,50,0,0
50_std_0066.jpg,50,0,0
50_std_0130.jpg,50,0,0
50_std_0089.jpg,50,0,0
50_std_0488.jpg,50,0,0
50_std_0043.jpg,50,0,0
50_std_0408.jpg,50,0,0
50_std_0167.jpg,50,0,0
50_std_0235.jpg,50,0,0
50_std_0311.jpg,50,0,0
50_std_0376.jpg,50,0,0
50_std_0172.jpg,50,0,0
50_std_0505.jpg,50,0,0
50_std_0468.jpg,50,0,0
50_std_0081.jpg,50,0,0
50_std_0132.jpg,50,0,0
50_std_0218.jpg,50,0,0
50_std_0037.jpg,50,0,0
50_std_0053.jpg,50,0,0
50_std_0231.jpg,50,0,0
50_std_0411.jpg,50,0,0
50_std_0322.jpg,50,0,0
50_std_0109.jpg,50,0,0
50_std_0114.jpg,50,0,0
50_std_0327.jpg,50,0,0
50_std_0406.jpg,50,0,0
50_std_0108.jpg,50,0,0
50_std_0255.jpg,50,0,0
50_std_0160.jpg,50,0,0
50_std_0436.jpg,50,0,0
50_std_0318.jpg,50,0,0
50_std_0375.jpg,50,0,0
50_std_0076.jpg,50,0,0
50_std_0448.jpg,50,0,0
50_std_0195.jpg,50,0,0
50_std_0440.jpg,50,0,0
50_std_0377.jpg,50,0,0
50_std_0285.jpg,50,0,0
50_std_0069.jpg,50,0,0
50_std_0194.jpg,50,0,0
50_std_0341.jpg,50,0,0
50_std_0233.jpg,50,0,0
50_std_0274.jpg,50,0,0
50_std_0023.jpg,50,0,0
50_std_0005.jpg,50,0,0
50_std_0472.jpg,50,0,0
50_std_0093.jpg,50,0,0
50_std_0452.jpg,50,0,0
50_std_0265.jpg,50,0,0
50_std_0467.jpg,50,0,0
50_std_0147.jpg,50,0,0
50_std_0490.jpg,50,0,0
60_vert_0300.jpg,60,1,2
60_vert_0332.jpg,60,1,1
60_vert_0039.jpg,60,1,2
60_vert_0157.jpg,60,1,4
60_vert_0373.jpg,60,1,3
60_vert_0125.jpg,60,1,2
60_vert_0458.jpg,60,1,6
60_vert_0278.jpg,60,1,5
60_vert_0240.jpg,60,1,4
60_vert_0374.jpg,60,1,2
60_vert_0107.jpg,60,1,4
60_vert_0308.jpg,60,1,4
60_vert_0195.jpg,60,1,2
60_vert_0093.jpg,60,1,1
60_vert_0413.jpg,60,1,1
60_vert_0351.jpg,60,1,4
60_vert_0368.jpg,60,1,3
60_vert_0366.jpg,60,1,2
60_vert_0193.jpg,60,1,3
60_vert_0076.jpg,60,1,1
60_vert_0148.jpg,60,1,6
60_vert_0293.jpg,60,1,5
60_vert_0183.jpg,60,1,1
60_vert_0363.jpg,60,1,3
60_vert_0052.jpg,60,1,1
60_vert_0394.jpg,60,1,2
60_vert_0198.jpg,60,1,6
60_vert_0210.jpg,60,1,4
60_vert_0364.jpg,60,1,1
60_vert_0275.jpg,60,1,4
60_vert_0106.jpg,60,1,2
60_vert_0130.jpg,60,1,1
60_vert_0291.jpg,60,1,5
60_vert_0420.jpg,60,1,2
60_vert_0197.jpg,60,1,4
60_vert_0346.jpg,60,1,5
60_vert_0135.jpg,60,1,1
60_vert_0380.jpg,60,1,4
60_vert_0338.jpg,60,1,1
60_vert_0472.jpg,60,1,1
60_vert_0274.jpg,60,1,3
60_vert_0207.jpg,60,1,5
60_vert_0084.jpg,60,1,5
60_vert_0006.jpg,60,1,2
60_vert_0469.jpg,60,1,2
60_vert_0433.jpg,60,1,4
60_vert_0026.jpg,60,1,5
60_vert_0281.jpg,60,1,4
60_vert_0484.jpg,60,1,3
60_vert_0127.jpg,60,1,4
60_vert_0239.jpg,60,1,6
60_vert_0143.jpg,60,1,6
60_vert_0131.jpg,60,1,0
60_vert_0353.jpg,60,1,0
60_vert_0347.jpg,60,1,0
60_vert_0283.jpg,60,1,0
60_vert_0390.jpg,60,1,0
60_vert_0261.jpg,60,1,0
60_vert_0460.jpg,60,1,0
60_vert_0442.jpg,60,1,0
60_vert_0360.jpg,60,1,0
60_vert_0389.jpg,60,1,0
60_vert_0371.jpg,60,1,0
60_vert_0502.jpg,60,1,0
60_vert_0260.jpg,60,1,0
60_vert_0475.jpg,60,1,0
60_vert_0470.jpg,60,1,0
60_vert_0322.jpg,60,1,0
60_vert_0024.jpg,60,1,0
60_vert_0276.jpg,60,1,0
60_vert_0348.jpg,60,1,0
60_vert_0438.jpg,60,1,0
60_vert_0307.jpg,60,1,0
60_vert_0264.jpg,60,1,0
60_vert_0251.jpg,60,1,0
60_vert_0001.jpg,60,1,0
60_vert_0146.jpg,60,1,0
60_vert_0334.jpg,60,1,0
60_vert_0079.jpg,60,1,0
60_vert_0047.jpg,60,1,0
60_vert_0204.jpg,60,1,0
60_vert_0228.jpg,60,1,0
60_vert_0097.jpg,60,1,0
60_vert_0007.jpg,60,1,0
60_vert_0161.jpg,60,1,0
60_vert_0384.jpg,60,1,0
60_vert_0282.jpg,60,1,0
60_vert_0454.jpg,60,1,0
60_vert_0066.jpg,60,1,0
60_vert_0376.jpg,60,1,0
60_vert_0218.jpg,60,1,0
60_vert_0352.jpg,60,1,0
60_vert_0355.jpg,60,1,0
60_vert_0336.jpg,60,1,0
60_vert_0250.jpg,60,1,0
60_vert_0424.jpg,60,1,0
60_vert_0090.jpg,60,1,0
60_vert_0292.jpg,60,1,0
60_vert_0048.jpg,60,1,0
60_vert_0098.jpg,60,1,0
60_vert_0464.jpg,60,1,0
60_vert_0299.jpg,60,1,0
60_vert_0401.jpg,60,1,0
60_vert_0310.jpg,60,1,0
60_vert_0340.jpg,60,1,0
60_vert_0289.jpg,60,1,0
60_vert_0425.jpg,60,1,0
60_vert_0385.jpg,60,1,0
60_vert_0263.jpg,60,1,0
60_vert_0233.jpg,60,1,0
60_vert_0173.jpg,60,1,0
60_vert_0428.jpg,60,1,0
60_vert_0206.jpg,60,1,0
60_vert_0055.jpg,60,1,0
60_vert_0049.jpg,60,1,0
60_vert_0318.jpg,60,1,0
60_vert_0370.jpg,60,1,0
60_vert_0216.jpg,60,1,0
60_vert_0181.jpg,60,1,0
60_vert_0029.jpg,60,1,0
60_vert_0490.jpg,60,1,0
60_vert_0186.jpg,60,1,0
60_vert_0028.jpg,60,1,0
60_vert_0437.jpg,60,1,0
60_vert_0156.jpg,60,1,0
60_vert_0051.jpg,60,1,0
60_vert_0314.jpg,60,1,0
60_vert_0280.jpg,60,1,0
60_vert_0115.jpg,60,1,0
60_vert_0476.jpg,60,1,0
60_vert_0423.jpg,60,1,0
60_vert_0441.jpg,60,1,0
60_vert_0405.jpg,60,1,0
60_vert_0404.jpg,60,1,0
60_vert_0375.jpg,60,1,0
60_vert_0431.jpg,60,1,0
60_vert_0237.jpg,60,1,0
60_vert_0171.jpg,60,1,0
60_vert_0258.jpg,60,1,0
60_vert_0414.jpg,60,1,0
60_vert_0333.jpg,60,1,0
60_vert_0462.jpg,60,1,0
60_vert_0257.jpg,60,1,0
60_vert_0316.jpg,60,1,0
60_vert_0317.jpg,60,1,0
60_vert_0194.jpg,60,1,0
60_vert_0448.jpg,60,1,0
60_vert_0357.jpg,60,1,0
60_vert_0467.jpg,60,1,0
60_vert_0083.jpg,60,1,0
60_vert_0369.jpg,60,1,0
60_vert_0253.jpg,60,1,0
60_vert_0247.jpg,60,1,0
60_vert_0132.jpg,60,1,0
60_vert_0030.jpg,60,1,0
60_vert_0482.jpg,60,1,0
60_vert_0246.jpg,60,1,0
60_vert_0203.jpg,60,1,0
60_vert_0465.jpg,60,1,0
60_vert_0243.jpg,60,1,0
60_vert_0321.jpg,60,1,0
60_vert_0205.jpg,60,1,0
60_vert_0208.jpg,60,1,0
60_vert_0388.jpg,60,1,0
60_vert_0081.jpg,60,1,0
60_vert_0288.jpg,60,1,0
60_vert_0426.jpg,60,1,0
60_vert_0398.jpg,60,1,0
60_vert_0094.jpg,60,1,0
60_vert_0415.jpg,60,1,0
60_vert_0430.jpg,60,1,0
60_vert_0331.jpg,60,1,0
60_vert_0111.jpg,60,1,0
60_vert_0013.jpg,60,1,0
60_vert_0160.jpg,60,1,0
60_vert_0037.jpg,60,1,0
60_vert_0325.jpg,60,1,0
60_vert_0073.jpg,60,1,0
60_vert_0185.jpg,60,1,0
60_diag_0230.jpg,60,2,3
60_diag_0343.jpg,60,2,2
60_diag_0044.jpg,60,2,5
60_diag_0419.jpg,60,2,2
60_diag_0149.jpg,60,2,4
60_diag_0254.jpg,60,2,2
60_diag_0267.jpg,60,2,6
60_diag_0498.jpg,60,2,5
60_diag_0457.jpg,60,2,6
60_diag_0214.jpg,60,2,1
60_diag_0259.jpg,60,2,6
60_diag_0452.jpg,60,2,3
60_diag_0256.jpg,60,2,5
60_diag_0162.jpg,60,2,6
60_diag_0215.jpg,60,2,4
60_diag_0118.jpg,60,2,4
60_diag_0009.jpg,60,2,2
60_diag_0392.jpg,60,2,3
60_diag_0099.jpg,60,2,4
60_diag_0027.jpg,60,2,4
60_diag_0005.jpg,60,2,4
60_diag_0151.jpg,60,2,2
60_diag_0100.jpg,60,2,2
60_diag_0242.jpg,60,2,4
60_diag_0255.jpg,60,2,2
60_diag_0059.jpg,60,2,3
60_diag_0105.jpg,60,2,5
60_diag_0087.jpg,60,2,4
60_diag_0200.jpg,60,2,1
60_diag_0284.jpg,60,2,2
60_diag_0358.jpg,60,2,5
60_diag_0329.jpg,60,2,5
60_diag_0294.jpg,60,2,3
60_diag_0092.jpg,60,2,5
60_diag_0124.jpg,60,2,3
60_diag_0311.jpg,60,2,1
60_diag_0219.jpg,60,2,5
60_diag_0122.jpg,60,2,2
60_diag_0226.jpg,60,2,4
60_diag_0065.jpg,60,2,2
60_diag_0270.jpg,60,2,3
60_diag_0489.jpg,60,2,5
60_diag_0485.jpg,60,2,5
60_diag_0265.jpg,60,2,1
60_diag_0411.jpg,60,2,3
60_diag_0298.jpg,60,2,3
60_diag_0212.jpg,60,2,1
60_diag_0455.jpg,60,2,3
60_diag_0119.jpg,60,2,3
60_diag_0362.jpg,60,2,3
60_diag_0335.jpg,60,2,6
60_diag_0487.jpg,60,2,1
60_diag_0359.jpg,60,2,4
60_diag_0165.jpg,60,2,3
60_diag_0012.jpg,60,2,1
60_diag_0189.jpg,60,2,5
60_diag_0480.jpg,60,2,4
60_diag_0167.jpg,60,2,6
60_diag_0031.jpg,60,2,6
60_diag_0054.jpg,60,2,1
60_diag_0417.jpg,60,2,2
60_diag_0235.jpg,60,2,5
60_diag_0508.jpg,60,2,4
60_diag_0328.jpg,60,2,0
60_diag_0103.jpg,60,2,0
60_diag_0416.jpg,60,2,0
60_diag_0279.jpg,60,2,0
60_diag_0491.jpg,60,2,0
60_diag_0188.jpg,60,2,0
60_diag_0222.jpg,60,2,0
60_diag_0495.jpg,60,2,0
60_diag_0241.jpg,60,2,0
60_diag_0068.jpg,60,2,0
60_diag_0064.jpg,60,2,0
60_diag_0344.jpg,60,2,0
60_diag_0032.jpg,60,2,0
60_diag_0479.jpg,60,2,0
60_diag_0429.jpg,60,2,0
60_diag_0418.jpg,60,2,0
60_diag_0444.jpg,60,2,0
60_diag_0387.jpg,60,2,0
60_diag_0345.jpg,60,2,0
60_diag_0339.jpg,60,2,0
60_diag_0236.jpg,60,2,0
60_diag_0277.jpg,60,2,0
60_diag_0136.jpg,60,2,0
60_diag_0021.jpg,60,2,0
60_diag_0290.jpg,60,2,0
60_diag_0043.jpg,60,2,0
60_diag_0248.jpg,60,2,0
60_diag_0286.jpg,60,2,0
60_diag_0153.jpg,60,2,0
60_diag_0477.jpg,60,2,0
60_diag_0112.jpg,60,2,0
60_diag_0379.jpg,60,2,0
60_diag_0445.jpg,60,2,0
60_diag_0220.jpg,60,2,0
60_diag_0400.jpg,60,2,0
60_diag_0141.jpg,60,2,0
60_diag_0272.jpg,60,2,0
60_diag_0323.jpg,60,2,0
60_diag_0474.jpg,60,2,0
60_diag_0114.jpg,60,2,0
60_diag_0410.jpg,60,2,0
60_diag_0018.jpg,60,2,0
60_diag_0466.jpg,60,2,0
60_diag_0140.jpg,60,2,0
60_diag_0077.jpg,60,2,0
60_diag_0244.jpg,60,2,0
60_diag_0172.jpg,60,2,0
60_diag_0177.jpg,60,2,0
60_diag_0319.jpg,60,2,0
60_diag_0182.jpg,60,2,0
60_diag_0053.jpg,60,2,0
60_diag_0023.jpg,60,2,0
60_diag_0174.jpg,60,2,0
60_diag_0395.jpg,60,2,0
60_diag_0427.jpg,60,2,0
60_diag_0449.jpg,60,2,0
60_diag_0166.jpg,60,2,0
60_diag_0050.jpg,60,2,0
60_diag_0391.jpg,60,2,0
60_diag_0201.jpg,60,2,0
60_diag_0190.jpg,60,2,0
60_diag_0211.jpg,60,2,0
60_diag_0003.jpg,60,2,0
60_diag_0038.jpg,60,2,0
60_diag_0017.jpg,60,2,0
60_diag_0138.jpg,60,2,0
60_diag_0129.jpg,60,2,0
60_diag_0074.jpg,60,2,0
60_diag_0075.jpg,60,2,0
60_diag_0080.jpg,60,2,0
60_diag_0406.jpg,60,2,0
60_diag_0142.jpg,60,2,0
60_diag_0196.jpg,60,2,0
60_diag_0108.jpg,60,2,0
60_diag_0483.jpg,60,2,0
60_diag_0271.jpg,60,2,0
60_diag_0378.jpg,60,2,0
60_diag_0287.jpg,60,2,0
60_diag_0443.jpg,60,2,0
60_diag_0209.jpg,60,2,0
60_diag_0320.jpg,60,2,0
60_diag_0022.jpg,60,2,0
60_diag_0179.jpg,60,2,0
60_diag_0446.jpg,60,2,0
60_diag_0061.jpg,60,2,0
60_diag_0175.jpg,60,2,0
60_diag_0439.jpg,60,2,0
60_diag_0421.jpg,60,2,0
60_diag_0403.jpg,60,2,0
60_diag_0015.jpg,60,2,0
60_diag_0095.jpg,60,2,0
60_diag_0036.jpg,60,2,0
60_diag_0180.jpg,60,2,0
60_diag_0453.jpg,60,2,0
60_diag_0297.jpg,60,2,0
60_diag_0139.jpg,60,2,0
60_diag_0473.jpg,60,2,0
60_diag_0217.jpg,60,2,0
60_diag_0361.jpg,60,2,0
60_diag_0349.jpg,60,2,0
60_diag_0377.jpg,60,2,0
60_diag_0393.jpg,60,2,0
60_diag_0324.jpg,60,2,0
60_diag_0447.jpg,60,2,0
60_diag_0245.jpg,60,2,0
60_std_0262.jpg,60,0,5
60_std_0045.jpg,60,0,6
60_std_0063.jpg,60,0,5
60_std_0128.jpg,60,0,5
60_std_0169.jpg,60,0,4
60_std_0302.jpg,60,0,6
60_std_0117.jpg,60,0,2
60_std_0192.jpg,60,0,5
60_std_0252.jpg,60,0,5
60_std_0002.jpg,60,0,4
60_std_0221.jpg,60,0,5
60_std_0176.jpg,60,0,2
60_std_0040.jpg,60,0,1
60_std_0046.jpg,60,0,4
60_std_0440.jpg,60,0,4
60_std_0432.jpg,60,0,3
60_std_0295.jpg,60,0,3
60_std_0227.jpg,60,0,6
60_std_0303.jpg,60,0,5
60_std_0492.jpg,60,0,6
60_std_0408.jpg,60,0,1
60_std_0459.jpg,60,0,6
60_std_0497.jpg,60,0,1
60_std_0011.jpg,60,0,1
60_std_0019.jpg,60,0,1
60_std_0170.jpg,60,0,6
60_std_0304.jpg,60,0,4
60_std_0035.jpg,60,0,1
60_std_0213.jpg,60,0,1
60_std_0488.jpg,60,0,3
60_std_0091.jpg,60,0,2
60_std_0399.jpg,60,0,5
60_std_0110.jpg,60,0,3
60_std_0085.jpg,60,0,5
60_std_0315.jpg,60,0,6
60_std_0116.jpg,60,0,2
60_std_0350.jpg,60,0,4
60_std_0086.jpg,60,0,6
60_std_0102.jpg,60,0,0
60_std_0033.jpg,60,0,0
60_std_0301.jpg,60,0,0
60_std_0144.jpg,60,0,0
60_std_0356.jpg,60,0,0
60_std_0164.jpg,60,0,0
60_std_0158.jpg,60,0,0
60_std_0134.jpg,60,0,0
60_std_0436.jpg,60,0,0
60_std_0354.jpg,60,0,0
60_std_0273.jpg,60,0,0
60_std_0089.jpg,60,0,0
60_std_0113.jpg,60,0,0
60_std_0078.jpg,60,0,0
60_std_0152.jpg,60,0,0
60_std_0101.jpg,60,0,0
60_std_0341.jpg,60,0,0
60_std_0422.jpg,60,0,0
60_std_0159.jpg,60,0,0
60_std_0062.jpg,60,0,0
60_std_0126.jpg,60,0,0
60_std_0463.jpg,60,0,0
60_std_0058.jpg,60,0,0
60_std_0147.jpg,60,0,0
60_std_0025.jpg,60,0,0
60_std_0008.jpg,60,0,0
60_std_0386.jpg,60,0,0
60_std_0072.jpg,60,0,0
60_std_0397.jpg,60,0,0
60_std_0435.jpg,60,0,0
60_std_0191.jpg,60,0,0
60_std_0057.jpg,60,0,0
60_std_0178.jpg,60,0,0
60_std_0020.jpg,60,0,0
60_std_0225.jpg,60,0,0
60_std_0232.jpg,60,0,0
60_std_0342.jpg,60,0,0
60_std_0372.jpg,60,0,0
60_std_0500.jpg,60,0,0
60_std_0231.jpg,60,0,0
60_std_0481.jpg,60,0,0
60_std_0071.jpg,60,0,0
60_std_0383.jpg,60,0,0
60_std_0269.jpg,60,0,0
60_std_0163.jpg,60,0,0
60_std_0296.jpg,60,0,0
60_std_0407.jpg,60,0,0
60_std_0069.jpg,60,0,0
60_std_0337.jpg,60,0,0
60_std_0412.jpg,60,0,0
60_std_0367.jpg,60,0,0
60_std_0326.jpg,60,0,0
60_std_0034.jpg,60,0,0
60_std_0456.jpg,60,0,0
60_std_0238.jpg,60,0,0
60_std_0309.jpg,60,0,0
60_std_0070.jpg,60,0,0
60_std_0041.jpg,60,0,0
60_std_0434.jpg,60,0,0
60_std_0305.jpg,60,0,0
60_std_0268.jpg,60,0,0
60_std_0402.jpg,60,0,0
60_std_0496.jpg,60,0,0
60_std_0224.jpg,60,0,0
60_std_0451.jpg,60,0,0
60_std_0202.jpg,60,0,0
60_std_0471.jpg,60,0,0
60_std_0468.jpg,60,0,0
60_std_0382.jpg,60,0,0
60_std_0381.jpg,60,0,0
60_std_0010.jpg,60,0,0
60_std_0249.jpg,60,0,0
60_std_0137.jpg,60,0,0
60_std_0285.jpg,60,0,0
60_std_0234.jpg,60,0,0
60_std_0088.jpg,60,0,0
60_std_0223.jpg,60,0,0
60_std_0461.jpg,60,0,0
60_std_0313.jpg,60,0,0
60_std_0486.jpg,60,0,0
60_std_0493.jpg,60,0,0
60_std_0365.jpg,60,0,0
60_std_0109.jpg,60,0,0
60_std_0060.jpg,60,0,0
60_std_0168.jpg,60,0,0
60_std_0409.jpg,60,0,0
60_std_0478.jpg,60,0,0
60_std_0187.jpg,60,0,0
60_std_0494.jpg,60,0,0
60_std_0120.jpg,60,0,0
60_std_0133.jpg,60,0,0
60_std_0499.jpg,60,0,0
60_std_0155.jpg,60,0,0
60_std_0306.jpg,60,0,0
60_std_0121.jpg,60,0,0
60_std_0016.jpg,60,0,0
60_std_0082.jpg,60,0,0
60_std_0266.jpg,60,0,0
60_std_0154.jpg,60,0,0
60_std_0150.jpg,60,0,0
60_std_0312.jpg,60,0,0
60_std_0042.jpg,60,0,0
60_std_0450.jpg,60,0,0
60_std_0004.jpg,60,0,0
60_std_0104.jpg,60,0,0
60_std_0199.jpg,60,0,0
60_std_0067.jpg,60,0,0
60_std_0327.jpg,60,0,0
60_std_0184.jpg,60,0,0
60_std_0229.jpg,60,0,0
60_std_0123.jpg,60,0,0
60_std_0145.jpg,60,0,0
60_std_0096.jpg,60,0,0
60_std_0056.jpg,60,0,0
60_std_0330.jpg,60,0,0
70_vert_0454.jpg,70,1,4
70_vert_0314.jpg,70,1,6
70_vert_0157.jpg,70,1,2
70_vert_0173.jpg,70,1,6
70_vert_0424.jpg,70,1,5
70_vert_0411.jpg,70,1,2
70_vert_0211.jpg,70,1,5
70_vert_0168.jpg,70,1,5
70_vert_0325.jpg,70,1,2
70_vert_0132.jpg,70,1,6
70_vert_0159.jpg,70,1,5
70_vert_0176.jpg,70,1,6
70_vert_0353.jpg,70,1,3
70_vert_0039.jpg,70,1,5
70_vert_0278.jpg,70,1,1
70_vert_0446.jpg,70,1,2
70_vert_0060.jpg,70,1,3
70_vert_0368.jpg,70,1,2
70_vert_0185.jpg,70,1,2
70_vert_0337.jpg,70,1,4
70_vert_0498.jpg,70,1,3
70_vert_0036.jpg,70,1,5
70_vert_0245.jpg,70,1,4
70_vert_0425.jpg,70,1,1
70_vert_0449.jpg,70,1,4
70_vert_0290.jpg,70,1,6
70_vert_0017.jpg,70,1,5
70_vert_0418.jpg,70,1,6
70_vert_0131.jpg,70,1,2
70_vert_0271.jpg,70,1,6
70_vert_0457.jpg,70,1,4
70_vert_0359.jpg,70,1,1
70_vert_0256.jpg,70,1,5
70_vert_0491.jpg,70,1,2
70_vert_0502.jpg,70,1,4
70_vert_0098.jpg,70,1,4
70_vert_0077.jpg,70,1,5
70_vert_0309.jpg,70,1,1
70_vert_0486.jpg,70,1,4
70_vert_0286.jpg,70,1,2
70_vert_0150.jpg,70,1,2
70_vert_0409.jpg,70,1,4
70_vert_0230.jpg,70,1,6
70_vert_0288.jpg,70,1,3
70_vert_0102.jpg,70,1,2
70_vert_0381.jpg,70,1,2
70_vert_0186.jpg,70,1,1
70_vert_0124.jpg,70,1,5
70_vert_0275.jpg,70,1,2
70_vert_0151.jpg,70,1,2
70_vert_0495.jpg,70,1,0
70_vert_0237.jpg,70,1,0
70_vert_0294.jpg,70,1,0
70_vert_0255.jpg,70,1,0
70_vert_0379.jpg,70,1,0
70_vert_0106.jpg,70,1,0
70_vert_0259.jpg,70,1,0
70_vert_0031.jpg,70,1,0
70_vert_0291.jpg,70,1,0
70_vert_0206.jpg,70,1,0
70_vert_0026.jpg,70,1,0
70_vert_0434.jpg,70,1,0
70_vert_0080.jpg,70,1,0
70_vert_0355.jpg,70,1,0
70_vert_0013.jpg,70,1,0
70_vert_0428.jpg,70,1,0
70_vert_0343.jpg,70,1,0
70_vert_0331.jpg,70,1,0
70_vert_0107.jpg,70,1,0
70_vert_0063.jpg,70,1,0
70_vert_0415.jpg,70,1,0
70_vert_0460.jpg,70,1,0
70_vert_0217.jpg,70,1,0
70_vert_0140.jpg,70,1,0
70_vert_0435.jpg,70,1,0
70_vert_0328.jpg,70,1,0
70_vert_0180.jpg,70,1,0
70_vert_0101.jpg,70,1,0
70_vert_0220.jpg,70,1,0
70_vert_0393.jpg,70,1,0
70_vert_0025.jpg,70,1,0
70_vert_0012.jpg,70,1,0
70_vert_0137.jpg,70,1,0
70_vert_0105.jpg,70,1,0
70_vert_0087.jpg,70,1,0
70_vert_0366.jpg,70,1,0
70_vert_0037.jpg,70,1,0
70_vert_0024.jpg,70,1,0
